index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
10,3.6952870572,7.78453471018,-0.275195594172,-4.96616685123,-0.0367191641623,0.501631424204,7.32745965226,-0.978874669446,2.32563424128,2.41436596041,1.09054992482,1.14808168621,1.40005049866,2.42322168693,-2.25824346424,4.21148253279,7.7556663962,2.27290864093,5.85548178247,1.87814416957
11,4.62255697954,8.18495869322,-0.572812836843,-3.91264660931,-1.28716495834,1.10983658262,6.77855557034,0.111998168147,2.00570447921,3.57039120139,0.856717114455,6.08554129767,0.613239381804,5.63039379656,-4.67527916568,7.33462172318,7.72337884295,1.89830984989,5.57526296852,3.72769250949
12,4.20391542319,6.88916693046,-2.2157161673,-4.81964997472,-0.694424487377,1.03439321378,6.99886495293,2.45621564983,-1.64715098214,2.49772132395,1.62428941103,4.29078964625,2.9163351221,1.75495486584,-4.49204486101,4.97025647376,7.74599973624,3.87904625336,2.92307400248,2.26933167192
13,1.75399575537,1.08965130898,0.285459665604,-2.9224162746,-0.156975321539,-1.32546841704,6.45514227823,1.71964174927,-2.14581688443,-2.67318014179,-3.38881849099,4.45391268113,1.74225743056,3.4420748114,-4.01501823143,-7.23291585567,7.27158329118,2.73404897406,5.07633765144,3.11530401272
14,2.89519419454,2.75711460797,-0.851557929068,-3.60413483399,-0.189631600615,-0.0962258148154,7.32370702911,0.403753411041,-0.273228080061,-1.04088244659,2.29757777101,4.2875408026,2.16885858831,5.21116385655,0.267379559022,-2.66402427066,8.53850766827,2.92370852868,3.26777810707,3.32488540316
15,3.31153857715,2.96009576974,-1.21886725679,-4.63748222569,-1.16355356164,0.128778988564,7.53676272486,0.805596272364,-1.39524257856,-0.840742288438,-0.509613325605,2.28370999176,0.713086385475,4.21186935166,-2.5442306992,-1.52722679146,7.22748316999,3.09401822938,2.75972821172,2.18337421309
16,1.82735612755,-0.965172319537,-0.914529609169,-4.19041327708,0.208252569266,-0.893671102536,7.0792404062,2.24083274704,1.61403367407,-3.89205462593,0.346596181107,4.83096849485,1.84319162632,2.81990733864,-2.57407399476,-9.01066239907,7.55224988105,3.46637923404,3.94538161545,2.95277094775
17,4.04480459524,6.18109152729,-2.07650222638,-5.08762418133,0.195761408985,0.521421050163,6.84618040604,0.857697421371,-0.912648181617,2.02494408108,0.221037586872,1.53450610361,0.0436147839586,3.98086557081,-5.34870581184,3.89434206515,7.62442494486,3.40052108434,4.86909980691,2.03327243731
18,1.59807213938,0.984508868597,0.067706744245,-3.58152333706,-1.08396423358,-0.654192934569,6.62022776119,2.15519793656,0.908064130754,-2.71737067942,1.09261061102,2.65830952563,2.58151810464,3.52080981861,-4.34151170241,-7.60438719603,7.34240590223,2.07950657522,7.46301041459,2.17560058711
19,3.42794213596,7.07522028574,-0.60118152664,-0.595477662792,-2.25710167772,0.150209619372,6.78180462587,0.960837905211,-0.869239179688,2.61174714957,-0.109450477508,4.51776011131,0.716038974067,4.51021695867,-3.37526241288,3.49329467251,7.798745565,3.51044249343,4.4554659932,2.7295508446
20,2.8753188263,2.69376007961,-0.591381816157,-4.6855936448,-1.11005002945,-0.00387829649593,7.65434155656,0.777488593674,-2.76575987368,-0.700328606066,4.2480115795,4.81724173368,1.54520070411,5.70299451476,-3.16414616194,-2.4365958822,8.41181798486,3.22321290461,3.63984638194,2.36677864599
21,2.13364790415,2.5290528867,-1.22778511135,-4.05936000254,-2.04488843342,-0.709388262211,8.15871655136,1.96112039392,0.0320924795043,-1.89926869297,1.44514492631,7.20525719515,-0.258169341119,2.81282097139,-3.29350901099,-5.11255676453,7.6706931776,3.55782227999,4.14379593767,3.10706698248
22,4.63906849719,6.48239026506,0.100568690217,-4.81671488941,0.162701799708,0.966692836095,7.68739881717,0.490452641411,2.05769836579,2.6740931649,-2.93174355029,2.58373066844,1.0361326039,4.32211393507,-3.01612925377,5.84009001347,8.21620961074,4.0972233441,3.03622492221,2.67956558931
23,1.56484873619,-0.946364936875,-1.27882129589,-5.39348951533,0.289946007454,-1.09517522104,8.04319607904,1.84149979342,-1.58827322449,-3.88182735953,4.11518763551,4.27460167662,-0.322655781728,3.0776365308,-3.14582204155,-9.54884637883,8.26697783826,3.19046513374,2.69244663049,3.70761532857
24,2.98936989231,4.15391405276,-1.16949079998,-3.73316881928,-1.09141050007,0.588196416412,7.71357450096,-0.310848188291,-1.59247252418,0.277747649041,1.45792611128,4.3613807968,-0.1398410515,3.87515848955,-0.93399498357,-0.684278417204,7.14422079683,3.25710079471,3.75457305294,3.22129972967
25,2.57458968817,3.00429192928,-1.49377771571,-4.64718279272,-1.1293389704,0.142570022203,7.3385445507,2.14080899106,0.724845752456,-1.20881250862,1.37372554658,3.55552189345,0.705226380415,3.21956202154,-1.92345237711,-3.35045702424,8.14559994932,2.53097113506,-0.880747623342,2.48014950259
26,1.54056562421,0.293282215727,0.447936655954,-4.20403954828,-0.789464047922,-1.4074443355,6.41747067311,-0.294719774366,-0.144384620341,-3.50618649139,1.57118207211,5.3897099739,0.629301426345,2.35369265345,-2.58659319091,-8.74581113893,7.4368511931,3.02067491543,4.32129711258,2.78723647268
27,2.64878857003,3.34651108725,-0.902058029401,-4.98075018423,-0.632339869324,-0.127142784101,7.7320039725,1.69534914386,-0.37375050221,-0.535181992331,1.68693445125,5.01944657602,1.3346258816,3.88331736961,-3.81301504496,-2.4827495044,7.69356248947,2.38209025475,3.08504874009,1.88987960413
28,1.96400851607,1.2460592365,-1.3466807585,-3.96033901721,-0.402267578599,-0.63456989547,6.58784909048,3.03654588155,1.90724302105,-2.42067450073,-1.00469035863,2.77783709148,-0.409394745559,3.24718384183,-3.4194140567,-6.47459923178,7.37633694652,2.0928517019,4.50367225043,3.39853619904
29,3.63865234836,6.83074799202,-0.275219023777,-5.20414110111,-1.00549290742,0.552428623459,7.28640098173,2.33033071435,-0.843127346164,2.45773724235,2.86807344886,5.01269443791,0.351718356754,4.23165595042,-1.66330270214,3.71189861109,7.90716400672,3.74438831632,7.8448388506,2.65361657347
30,1.44446843724,-1.28579793083,-0.835913685289,-4.34251179168,-1.0716018024,-1.06215897289,6.93274715526,0.501748484331,-0.33660343046,-4.15725946401,1.79163947484,3.49477095182,1.40912166805,5.79168751959,-2.66647304019,-10.1828097269,8.2896663118,3.12689242861,2.78267249677,2.25253093976
31,2.25646411201,2.79460861024,-0.0837591722336,-4.96345438622,-0.642189650962,-0.684404084236,7.37386025924,1.63281581008,0.861417784664,-1.23223605462,2.79592028819,4.02450147914,-2.06122523241,5.18964576091,-4.44266458065,-4.16768486355,7.63242532514,2.95271118767,4.12817493575,3.07189912447
32,2.49377825044,4.445600517,-1.04603285253,-3.23658536065,-1.1410863621,0.0146950986291,8.22294025597,0.994808869556,-2.68213034478,0.229803705103,0.218530265434,3.52940914211,3.68803077133,6.03666421744,-2.47729955073,-1.65500109662,8.37044902095,3.20950285464,3.24366659683,2.66704286724
33,2.33601367449,3.15685519565,-1.08454945215,-3.04343124457,-0.310773451386,-0.433256598323,7.04569787916,5.40970776107,1.82028522218,-0.915139803806,-0.78557004951,5.99720259398,1.07800074368,4.68930842862,-3.34846052616,-3.55726821835,7.87004832458,3.98055277354,2.40943967342,1.91421400667
34,2.39619779884,1.88113010602,-1.83866058023,-3.22477269036,-1.55891473943,-0.731035314415,7.07196769018,-0.908868638956,-0.194843437738,-1.81182746803,2.24678527514,7.16810373248,1.37685019637,4.02136892866,-2.59517846357,-4.78104964203,7.66753287739,2.8932916072,4.21778458135,2.56810421401
35,3.13205786371,4.586132632,-0.697960700117,-4.48263671098,-1.46069683126,0.0150293593462,7.29465001307,1.65670469247,-0.195128794627,0.500299388777,6.00204416043,3.36691553125,2.82983424742,5.67089409418,-0.267409648504,-0.037463227456,8.19164366331,2.30080921891,2.77281465082,1.76715421247
36,2.83533177839,2.78809324184,-2.56876640329,-5.65297329725,-0.608630151384,-0.140598663282,6.72649522928,1.17477662439,-1.7105551002,-0.838895233803,3.80313947348,5.91067478579,-0.465654725479,2.86240617449,-2.70093605002,-2.6038490096,7.82662465188,3.10381868337,2.56103230953,2.65019340043
37,1.37727362546,-1.31534211004,-0.388569246921,-3.44707614493,-0.67474149125,-1.24865451885,6.85022454608,1.95544094387,-2.69649523177,-4.52399728127,0.863159594318,3.3437419377,1.15733241343,4.11759299879,-1.94332176188,-10.6594198494,8.44176235103,2.41525765841,-0.312718219394,3.20999187883
38,3.11933009283,4.98339894014,-0.578108140141,-4.22699101033,-0.552660030405,0.00872622923383,6.96740467775,1.13996048316,0.623511803553,0.610186792772,0.808029326582,5.03432147505,1.48019199988,5.11081453806,-1.7499386931,0.205703180918,7.83336908514,2.59702974066,2.69088130542,2.59806376524
39,1.30169936772,0.942217812462,-1.45791747964,-5.93644082516,-0.719662626313,-0.702255906341,6.93984582921,3.12119742795,-1.16722876804,-3.21028378204,3.90116737158,5.82266826836,-0.328655724544,4.21159559909,-2.89940748479,-8.66249800889,7.57232573863,3.37637121858,3.38367352315,2.0123799684
40,3.9375791848,7.18889419302,-0.129148671146,-4.42090483439,-0.649763962444,0.261713362785,7.29463363807,2.57632147155,1.42458781235,2.43576708055,1.22137231127,4.92839441649,1.46807424492,3.31033476256,-4.40609434899,4.45576033364,7.75564347069,2.7409735642,3.70598610033,4.19473306042
41,3.6361488692,6.51668244638,-0.0282088286013,-4.25556595252,-0.917845380432,0.666562178022,7.75893831807,0.40212989527,0.360795320088,2.21206670723,0.0428715574274,2.23740094223,0.637665786238,5.89362560201,-1.9302662784,3.36348281973,7.51516324524,3.06838407168,3.54667128148,2.95270981679
42,4.14514654051,5.91168777782,-0.319494311991,-2.94278082126,-0.0425773352627,0.953074598001,7.17006911212,0.516784787507,1.97494289547,2.21444677461,0.612916666892,4.07496501836,-0.462253679791,3.76383569093,-2.0990743576,4.16884971419,7.83681701237,2.65468398167,3.03619266221,1.90791227334
43,3.10811583228,4.4707854516,-0.308703677571,-5.01575564137,-0.255674491571,-0.104005384378,7.29738019025,0.702923662056,-1.37757825123,0.548962501441,1.29235382709,3.75591641863,1.3403001608,2.82061990283,-4.35711052255,-0.102899925334,7.66071298455,2.90031000464,3.40298379005,3.48661564374
44,4.33280667061,5.66654785307,-0.740435324479,-2.36779052381,-0.869556420522,1.20033490162,6.63322678553,1.34583163111,-0.867953785391,1.84784749825,3.52855846005,4.6499328605,1.27147248866,6.37004944501,-1.7470304835,4.1489016499,8.6007936464,3.46164220212,2.03248694642,1.64350778944
45,3.20502699642,3.58923046061,-0.723420901424,-3.92106446238,-1.34952151642,0.15752827997,6.90602466623,3.48221070828,1.4511493469,-0.0839797295639,2.55417291934,5.5739576177,3.3042578483,3.56520328622,-3.44974213398,-0.819997002666,7.50816466083,3.35481107014,5.08409717934,2.14096756954
46,2.15250952941,1.36818410811,-0.974587736446,-1.45972018228,-0.985463042177,-0.636577667555,7.59506892578,1.45183721483,2.03614954684,-2.07719321913,4.76049996515,2.36334375642,0.929574247674,2.93247810642,-2.84584764817,-5.73556186347,7.63525933851,2.86095476953,3.54940517743,4.00923834588
47,5.03099299273,10.5119195311,-0.705205517485,-4.69396488224,-1.54668490582,1.2023418311,7.04787114989,3.71285080275,0.0510521544557,5.31204051931,1.71544669439,5.18574880413,1.04212959472,2.54787984424,-1.38595134935,10.7080058524,8.57423344033,3.75334335847,3.28077807238,1.90940322958
48,1.62151798347,-0.448023246902,0.679316897165,-4.62682756296,-0.617325801898,-0.983136491154,6.95436859728,2.84258879934,0.110189923189,-3.80745598887,2.63708751868,4.42455153389,1.73746652629,3.80093341167,-2.06476753755,-9.1410711844,8.40379603336,3.65698256323,0.944285667274,1.58683716345
49,2.52085436252,1.28837399542,-0.918439223872,-4.30156103215,0.0527099468673,-0.45097913672,6.40753442115,2.72832508824,1.47521939685,-2.57093857789,2.86622707361,3.28872093119,1.86658643986,4.42380451038,-2.73156883637,-5.41988808771,9.14960596206,2.81832150271,1.55216540846,3.10513631052
50,5.64177184672,9.96242951045,-1.0006798909,-6.53216085157,-1.94016207399,1.88555122761,7.39208390398,2.13408025585,0.383578391653,5.38789267778,4.89421027944,3.63801444569,0.171355477362,3.21156529679,-1.61891428399,11.833358696,7.57389219272,2.92349776797,5.92429404144,3.90186458243
51,1.83533146669,0.81255804869,-0.538942125727,-3.12620394061,-0.405406505656,-0.825996364537,7.24986943528,1.62905225788,0.888638439408,-2.57589484698,-0.640737028266,2.24792639328,1.60566375937,3.48522614008,-2.08108014703,-7.07654877991,6.92245971515,2.38371502572,2.93187863969,3.32603536019
52,4.28207371466,7.22056710634,-0.697781192539,-5.24825087588,-1.05693749163,0.940323959769,7.46066858067,2.89243302866,-0.0137343953695,2.691448052,1.0837920831,5.50162272652,1.63759431154,3.9948802989,-1.3594692777,5.43982672271,7.04979897162,3.39488518121,3.85412171693,3.70256672172
53,4.70722595637,9.12994844797,0.694274740457,-4.9939508495,-1.21764944042,1.18892397443,7.10780327885,-0.0684588596839,-0.184866805839,3.99421490246,0.0874302242767,3.48834169475,0.505917204338,4.06161192171,-1.72668211835,8.29562648191,7.58736621645,2.96808120785,4.11444534022,2.74539357107
54,2.925981717,4.1687503796,-1.81580994355,-4.26510205115,-1.19531726472,-0.154188477989,6.98677439147,4.07897518869,-0.363571524846,0.0298139614148,1.57069148098,3.5706980853,-1.14475362076,3.68350089461,-3.07084037905,-1.06162080506,7.54983160686,3.20164144911,4.58208472412,2.05441978465
55,1.85167766903,0.470889989576,-1.19057685159,-5.83304104089,-0.401235776779,-1.04115992825,7.55500613982,1.33520026425,-0.801814097095,-2.80526898449,-1.6391766833,2.43490761056,2.38463727449,3.45436646535,-1.58017612298,-7.40191393601,8.61885820555,3.62788940866,3.82267210322,3.14048370126
56,3.21588511201,2.74025604605,-1.25526277283,-4.96276056057,-1.71418534547,0.343013319435,6.96762313215,-1.2094860386,0.412044052417,-0.813173833857,3.20377775879,2.27545266554,1.17808900923,4.59295388462,-2.38447592869,-1.78768199187,8.5847467117,3.54605504038,4.54051035769,2.29530011593
57,3.51685280595,6.00546880927,-1.23340722796,-5.4245847149,-0.704707105839,0.245908281069,6.50979691873,1.75148402791,2.34971269952,0.822932596945,2.19246017064,6.88562481138,1.71020255854,4.10550511628,-4.78898487791,1.6773503071,8.4200884554,2.96559176987,5.37469433855,1.4428928784
58,2.12089719589,2.18039486022,-0.0782183254116,-5.3193981584,-1.57925175292,-0.544251474572,7.68474523697,0.460998824644,-1.63158061698,-2.17285023543,0.757989878312,3.7877119226,1.79730469922,3.55108354986,-2.04643871123,-5.51868119379,7.68425793083,3.24170332906,3.46558433805,1.82703876729
59,2.62119940776,3.49263657628,-0.448511144414,-2.8323828348,-1.9455398878,-0.418640952207,6.71821776957,0.578656258355,-0.486720729231,-0.206409296017,-1.40055132225,5.08681800021,1.24135011391,2.12335337796,-3.38879351033,-2.20944897547,7.33216397993,3.00264476928,3.83913699512,2.89875833109
60,2.14364000178,1.36905620386,-2.83614228591,-3.77923392259,-1.15123925653,-0.755964156344,7.44458893991,3.45882477197,-1.65315081879,-2.71907696463,2.09496712896,2.49841042717,-0.135981628701,3.62804310405,-3.95082556093,-6.3098031765,7.93786607014,2.62079168453,1.38105109226,2.26989162646
61,5.22326627586,11.4924101976,-0.498551169631,-6.49025220475,-1.03482066246,1.50890857652,6.55805949411,2.56550721427,-1.12253381431,6.15806375115,-1.60168468176,2.69693948232,2.57565320799,4.75543815476,-3.96939261601,12.2817743115,8.08868306151,3.20788374485,2.97476112826,3.57894676199
62,3.01779742693,4.22378662259,1.58565632059,-4.98277954708,-0.753115576371,-0.485542936634,7.34238403311,-0.10986097231,0.984173412313,0.302511507193,2.37124507716,7.23372609764,0.224524297703,4.06383333813,-3.0765071832,-0.631187352534,7.36608566143,3.94840531726,2.84200426992,3.44888834566
63,2.23785261011,0.894083008761,-3.8875919627,-3.94027112636,-0.871181498421,-0.631352750076,7.50099784507,-0.838758080218,-1.90279863317,-2.43510752283,0.706909753407,2.05751771527,0.259418704304,3.93206965032,-1.99753562377,-6.07463568208,7.58987444484,2.19324514145,3.76995458184,2.95225330877
64,3.26705344525,5.6390168877,0.511546494452,-3.56694096548,-0.241726783233,0.0968085320032,6.32698746267,1.32292838756,3.12854950131,0.901132265764,1.15724667174,2.21449995995,2.05751495915,4.49517919118,-4.21270276499,1.05610185506,7.8864155621,2.36423756565,2.64679714309,3.04895795982
65,2.02766274792,1.31800991836,0.0956000618395,-5.78453467181,-0.643474220957,-0.259902976247,7.38435266348,-0.229974825002,-2.39194088501,-2.08171546766,3.66602865475,6.16023226888,0.402143232019,3.65978880792,-2.93440616042,-6.00019822914,8.61232782224,2.794729228,4.71289420096,1.32538210205
66,3.20036544462,4.01987402045,-0.389973104136,-4.54241324178,-0.128243785048,-0.237082532308,7.15068971684,-0.450591205036,1.02852792497,-0.054068533574,0.685639275931,4.24888332251,0.961917759041,4.1986098249,-3.24482874225,-0.634806751101,8.09788132071,2.43210225846,3.50408454247,3.79483458032
67,4.21278205597,9.5833205754,-0.653573688412,-3.76108878915,-0.989835890403,0.88444873898,6.97964215987,1.77946584881,-0.0453989759273,4.42874460616,2.11858314887,5.56382003932,1.84804820204,3.93445103718,-1.4845955599,7.82660334948,7.4128087184,2.95394816763,5.53101993664,2.59278433972
68,1.84167908878,-0.169125960995,0.384807150725,-5.30199709585,0.195619026518,-0.524086413729,6.86935472799,1.32285692698,1.47041064786,-3.37040856891,-0.00712115927636,3.39624599261,1.7355212872,4.15174252316,-3.91873026869,-8.16196820046,8.26957381446,3.33488023922,4.46552052262,2.76709151425
69,2.34851768715,1.78211168677,-1.21291530116,-5.33153658665,-0.85411370392,-0.807222124723,6.89891608711,2.04312317343,-1.06043469904,-1.74196724188,-2.25765210841,6.5027458925,1.20797495839,4.28525148371,-2.44631250408,-4.86801900744,8.27672179141,3.96890952834,3.63541037501,2.79760727127
70,3.58453604011,7.7434111533,-1.16353808949,-5.24663427886,-1.26508964011,0.773186861659,6.4514829716,-0.904132407252,0.270484336059,2.3086937708,4.32747338223,7.58336249532,1.1642375368,5.90438096191,-0.480783792513,3.88776833361,8.00813163057,2.72784590598,3.82878207403,3.60567280736
71,4.1129732762,6.68239869339,-1.74863848178,-4.25949756885,-0.196599581966,0.634772971212,7.04559316423,1.91488454425,0.493526588783,2.6696567899,0.705425441656,6.19495670435,-1.25603480089,5.098460608,-0.348428651378,4.81585621686,7.24216774053,2.99491737931,4.78052538341,2.34187925452
72,2.58475170718,3.26352883953,0.220895483329,-4.34685264782,-0.0551287976461,0.00444632375187,7.31783565169,1.99198751885,-0.522070895445,-0.926365212329,-0.614584417499,3.8323084523,-2.36745362142,2.13457486828,-3.15505845588,-2.98021506569,7.57370888265,2.88145471287,1.61140409045,3.45089603181
73,2.69086373253,2.38780378097,-1.05143714122,-4.44030938337,-0.102752390322,-0.285760078642,7.82473028451,1.44426885044,-0.147969471623,-1.30941433744,2.10253026526,4.00312505697,0.462449259251,3.4369313165,-2.26326661026,-3.49141126025,7.89875052812,3.10402067177,3.49794633367,3.54975082018
74,4.13516966797,8.41424801159,-0.337754716569,-4.69151377061,-0.471282256285,0.798906839084,6.42315311202,1.84847760496,0.227450973687,3.70286435311,0.0673622277595,5.88966820639,3.00983097107,2.88616400753,-2.68640507616,6.5220152466,8.70765011058,2.46032982109,3.35398413373,3.01315363344
75,3.59972054992,4.74705226788,-0.633403028646,-4.0663555299,-0.820676583465,0.0483885965044,7.11996734577,-1.44299598722,1.09108646708,0.527317864657,0.294102327543,1.45518945238,0.281390251225,3.61820949481,-2.2855838166,1.0285138,7.14411707032,3.45904672095,4.06542256674,4.07821620672
76,2.34669675685,2.09488439421,-0.874874501641,-1.90390731536,-0.117055409149,-0.214146389578,7.10855912091,1.39635463663,-0.283576167515,-1.73276266338,-2.74139278963,0.449127726389,0.770833931706,5.56486161705,-3.03827359299,-4.69348695423,7.56418256765,3.64475395198,1.87687982717,3.51471413702
77,1.27047468744,-2.06149498188,-1.36455887767,-4.35401667199,-0.936913673516,-1.13555366972,7.08392820044,3.48938977081,2.78758077415,-5.07715214863,5.21223334566,3.229565193,0.657951953858,3.75271253322,-3.19921235417,-11.6787320498,8.40448527381,1.62438716897,5.16419258677,3.60426909175
78,1.87583034939,1.33004033792,0.230572449925,-1.90308601741,-1.17692378738,-0.929333037435,6.96120131216,0.127013413215,1.08711720645,-2.52180387866,2.00298828557,3.75820318441,1.81981916486,5.1352856358,-3.82408286756,-6.7228404282,7.22523894123,3.75203620621,4.33553951259,3.95083472815
79,4.16619113202,7.09835567508,-0.303519236317,-5.29837248341,-0.154529217394,0.524870734866,6.97402916934,-0.294056250407,1.51253101214,2.23496381505,2.47775379982,7.10239976326,-0.153594083076,5.81098447004,-0.398557537357,4.73201085656,7.64041573468,2.99885735103,3.88825038752,2.86797753077
80,2.3967885408,2.56075391719,-0.848291412093,-2.80057791497,0.144217363357,-0.519591278142,6.94563451319,-0.581810349936,-1.54835021169,-1.32022201014,2.44508043346,1.57401905014,2.0008131058,3.13935285568,-2.72277863079,-4.0466182597,8.23834239311,2.92700578645,5.91485064663,3.2691256566
81,3.24972606799,4.99280851196,-2.14958661433,-5.21045378934,-0.937942177765,0.15004560786,7.01537493698,0.861962180328,1.54863253042,1.1971069865,1.67798313645,5.9610656424,-0.251271149345,5.13964256344,-3.26246241118,0.990620391318,7.32083785171,2.46859533726,4.99058585494,2.70512676412
82,3.32787750008,5.05822437805,-0.99611098056,-4.98102580354,-0.930483520196,0.168873606295,7.54296998512,1.96528683601,0.32517725599,1.03533907115,2.01533818146,6.06501528376,1.38702265078,4.45222204731,-3.11976601248,1.04409385051,7.69688710184,3.20391026744,5.61892746052,2.78324928285
83,1.7534724753,0.0465127119057,-1.32705249778,-5.48147378888,-0.315514670704,-1.09214477119,7.11565561235,-0.395674945431,-2.09901044258,-3.295986063,1.28403137843,5.4804803047,-0.564332215812,3.17772313755,-2.49840406536,-8.21640917188,8.4971903833,3.71412324563,5.44086786089,1.53274256455
84,2.3389565664,3.40140424692,-1.77601540092,-2.20170488131,-0.397166920796,-0.492885061406,7.51171620794,-0.604999348096,2.92502621314,-1.03266760417,3.70774819522,6.22449848768,-0.515463943826,5.04209253933,-3.05227704025,-3.54684343506,8.10227892335,3.20817577856,3.75860786294,2.58144476077
85,2.45448479663,2.81510084113,-1.07285232859,-3.32520430314,-1.36680306595,-0.135460079732,7.60911468379,2.31183526944,-0.489777537156,-1.21344735521,-1.16985396197,1.28723508262,-1.20452226905,3.82403722246,-2.66011986955,-3.70222622346,8.11381035211,2.9721873676,1.99147870375,2.571634635
86,2.72903559395,3.96977823662,-1.31053846001,-4.10509850584,0.138784315532,-0.290696424295,7.31990101451,-0.447150484916,0.0706898746767,-0.0497804578974,1.26858396921,-0.489555112765,-1.58443234408,4.9407430731,-2.53694151958,-1.63363101018,7.62961500859,3.02881352586,1.46884156761,1.68655063806
87,2.70334021211,2.51137423218,-2.21178661222,-5.95971453884,-1.6047682387,-0.267184424114,7.36952658539,-2.87100347346,0.438047577703,-1.5478587683,0.343540788271,5.57709515267,0.114380370463,3.58629161378,-1.89963043992,-3.61408995676,8.59990173554,3.4679959714,5.35320958316,3.45409211568
88,3.19732621636,4.12788930703,0.404633124973,-4.76770351139,0.234605303382,0.0741561583563,7.29661087526,1.04010353643,-1.06113854354,0.328850906566,0.568696038595,1.08603640715,0.394605758041,4.40546508003,-2.07516011845,-0.248528289335,7.95221028446,2.80759296568,2.59197575746,2.03835999691
89,2.72840807669,3.48286133739,0.498892614164,-6.09863987873,-1.41395045011,-0.267542565486,7.55728186585,0.884416634162,-0.613387556517,-0.341691191915,4.20134364176,2.58497075636,-0.0161117630409,2.22979216386,-2.00193335588,-2.09915818716,6.82529666217,2.73791593777,5.78233471653,2.57947622595
90,2.63014188681,3.02451361949,-0.28430456837,-4.64350446485,-0.400415139918,-0.444521396543,7.503446187,1.78558005731,-0.199616455617,-0.798654250346,1.11131642615,4.75287977982,2.77170751109,6.14983918851,-1.59347739708,-2.90670450311,8.16480393611,3.3165857157,2.3331337548,4.17614004254
91,3.53975968417,6.09630534622,0.902000805903,-5.49092327744,-1.19350473473,0.308594516269,6.22343634392,2.36050336602,0.667909699492,1.58858598209,-0.802641941522,4.29283007319,-0.172186804864,2.84467786315,-3.38688218493,2.42422978291,8.23927570195,2.84962334939,2.4014246487,4.97906410944
