index,target
193,2.98603669002
194,-2.37244968251
195,-0.184358735098
196,4.37880268894
197,-0.546176417226
198,2.05774970061
199,-1.6287855071
200,0.119881955059
201,5.86879672613
202,0.202763650075
203,1.44622945938
204,-4.30451374506
205,0.0371129511488
206,-2.31344922671
207,-0.0618515363685
208,-0.955512242087
209,3.69263173879
210,-0.75500606575
211,6.21686314326
212,4.11523276011
213,-0.116529618601
214,0.384016377856
215,-0.907082816205
216,4.55609793753
217,-1.98907448576
218,-0.354763285922
219,0.503889736988
220,-0.0425390106718
221,0.563868356586
222,-0.777944558943
223,-1.03457583446
224,-1.21358722205
225,-0.304521330573
226,1.99269825417
227,-0.252641023132
228,0.928637362572
229,0.0968713048774
230,-0.922376142775
231,-0.277235327508
232,0.396026148325
233,-0.105635713655
234,-0.900843335452
235,-0.0238572556295
236,0.212885245509
237,1.03717396786
238,0.028363818074
239,1.69397710339
240,-0.314453142578
241,-0.434565057547
242,-0.0342330543414
243,-4.41512651882
244,-2.13195881115
245,1.09666286171
246,-0.886142667888
247,-0.312570655815
248,0.640170159436
249,-2.14428555445
250,3.18880450975
251,-0.157880085782
252,1.35449089928
253,1.24998915105
254,-0.565892593982
255,1.22930228252
256,-2.97686265116
257,-0.828507728497
258,1.542146701
259,2.56505550486
260,1.1608798948
261,-0.308236575526
262,-1.84278292992
263,-0.779760595451
264,-3.23893869227
265,1.5495600397
266,-1.52696721866
267,2.82489126088
268,7.52024659916
269,-2.09680124056
270,-0.532322781244
271,2.92369454549
272,0.089024945938
273,0.590176490352
274,-1.85371991523
275,1.53457451355
276,0.520474888419
277,3.49166142792
278,-3.4842671242
279,-0.314454004344
280,-1.50788801886
281,1.22152894195
282,0.00465540979327
283,1.84583872526
284,0.682098712328
285,-1.50346895754
286,-0.965845074043
287,0.589954962162
288,-4.12994898309
289,2.37306340999
290,-3.06706135384
291,-3.10531586867
292,0.985682570898
293,-3.30884870444
294,-1.12562779681
295,-2.32919125097
296,7.34612686716
297,0.674926590648
298,-2.17913376275
299,-2.67025838328
300,0.318409353539
301,0.113816375347
302,-0.462734294775
303,0.235144033833
304,0.0578695593957
305,1.63952692893
306,2.57063130147
307,0.920016732655
308,-5.97324263867
309,13.6574698788
310,5.43820526463
311,1.32697940797
312,-6.8884362589
313,1.09497102315
314,-5.80036840109
315,0.529202472989
316,1.62909223889
317,-0.810544226792
318,2.50189141247
319,-1.48839355844
320,0.046710307493
321,-3.0253109038
322,-0.407683826803
323,0.304414498087
324,-1.85844758934
325,-2.28164144433
326,-3.17780678778
327,8.63728322598
328,0.852600709057
329,1.4206629341
330,-0.0818383390831
331,-0.434090771129
332,-0.183995847525
333,0.242423807596
334,-0.40269922927
335,0.650290077004
336,-2.26635181453
337,-0.906499137735
338,0.0907090344326
339,0.121777653534
340,-0.358986125801
341,1.49340144044
342,-1.20403485294
343,0.882189884731
344,-4.49838390397
345,-3.15079315959
346,-1.60444285647
347,-0.870028783271
348,0.364260530571
349,-0.660772583928
350,0.272127918998
351,0.225314367279
352,-0.484776805657
353,-7.19568564845
354,-1.16156731422
355,-0.796609261453
356,1.11016602469
357,-1.28484451296
358,0.161578879649
359,1.02774508656
360,3.10886217818
361,-8.36277068486
362,0.3554300731
363,-1.01110674571
364,-0.151027753568
365,0.0504483620411
366,-2.58556995214
367,9.24412540412
368,1.76793133818
369,3.57263061474
370,0.620357176291
371,-9.88907233224
372,-9.44691039854
373,0.456644615394
374,3.9531151866
375,-6.83325142493
376,0.727499107384
377,4.54533673876
378,-1.53870715479
379,-2.00106320463
380,-0.417998865235
381,-0.332029209325
382,-0.843387652886
383,0.978290438101
384,-3.86102449194
385,-0.629927716544
386,-1.40402540192
387,-2.05546891401
388,0.937764772809
389,2.90107257703
390,-1.0336351638
391,0.629714471633
392,-5.80621228314
393,-2.22855241194
394,0.381399839921
395,1.33779577275
396,2.4889864195
397,-0.163149051439
398,0.0789732899738
399,2.84016182546
400,2.85466820972
401,0.49634972811
402,1.05852578747
403,1.85838542946
404,-1.8484281704
405,1.28549640117
406,5.99318993231
407,-1.35849472472
408,-2.75556818412
409,-6.26256841392
410,2.5758326161
411,0.522576525111
412,-0.702794711591
413,1.43170249089
414,0.0160981994452
415,-0.310206999301
416,1.21800509721
417,-0.203845126029
418,-7.5582040319
419,1.5840272051
420,0.237077273456
421,2.11462308445
422,-8.02632953995
423,-0.279776496047
424,-1.59225209479
425,-1.9005181911
426,0.228552442719
427,11.0486896307
428,-0.843522734371
429,6.35528243744
430,-0.330930311387
431,-3.87065261097
432,5.37751412818
433,1.42541257103
434,0.613748623572
435,-2.67846803493
436,1.53561739532
437,-1.31082333457
438,-0.0829080622463
439,-1.62521061768
440,1.4976350422
441,-0.279280515964
442,-0.713099880704
443,-0.453226961645
444,0.782376861106
445,0.582806266602
446,-0.60604108908
447,-0.0649038292756
448,-0.0124903692889
449,3.75164716607
450,0.472109886366
451,4.32649440231
452,2.78081329022
453,-4.14973170944
454,2.54625181013
455,-0.0634160478033
456,-2.42382944611
457,-0.268448281003
458,6.21541125129
459,-2.75686453169
460,0.447113427828
461,13.9149040491
462,1.50730181451
463,0.477770870296
464,0.178401680883
465,-4.43598907438
466,-1.22874282885
467,-0.00911780935979
468,2.337460401
469,-0.0862344831402
470,-1.2155246395
471,-0.0138957501585
472,-8.09984335044
473,0.296084716094
474,-0.197299404412
475,6.63029642667
476,5.46796801825
477,-5.26866957065
478,9.62585811285
479,0.779131522996
480,-2.04245166831
481,0.484303732918
482,-2.45983146731
483,-1.96760532088
484,-0.929777880562
485,-1.53301544064
486,0.190948296917
487,0.938506854888
488,2.10553169511
489,5.72414096678
490,-3.10816354388
491,-1.6516895438
492,1.07745899675
493,0.141100831049
494,0.837472145212
495,0.338682616467
496,-1.89733783927
497,-1.6606404686
498,2.9041766019
499,1.35336105341
500,0.185906377296
501,-10.666401799
502,0.447055314498
503,2.71039341644
504,-0.537925249895
505,-0.347392192435
506,-0.802693942649
507,-1.65380302322
508,0.983526662447
509,0.125996200645
510,5.11862671361
511,0.48943173955
512,5.34376071919
513,-0.692580991296
514,-0.564752870409
515,2.2878232492
516,1.46291066024
517,0.0165950728178
518,-5.46649575134
519,-4.57777947274
520,-0.940616780184
521,-0.736982205407
522,0.312826592051
523,-0.455999303668
524,0.564640594897
525,7.28747056471
526,-3.16618187159
527,2.59179447033
528,5.42249198048
529,1.31099857486
530,0.964974680524
531,-4.19217210271
532,1.7551112137
533,-0.900554629569
534,1.68560261248
535,0.383390359503
536,-1.34780218002
537,3.27194958909
538,-0.566380370324
539,5.43476786281
540,0.0313294085025
541,-0.600053247045
542,0.666477130864
543,0.211607682289
544,-4.23832623746
545,-8.97195625749
546,1.39244797928
547,-0.359649843238
548,0.726381057514
549,0.22897634852
550,9.61241668516
551,0.570716983447
552,-0.0583609321357
553,-0.816045877887
554,3.36637017508
555,2.10547336186
556,-0.420631145227
557,1.4958902906
558,-0.288489386236
559,0.271965930166
560,-3.267483504
561,0.0449110252668
562,2.43191866556
563,-0.121019296735
564,-0.000667231193234
565,-1.03967634078
566,-3.85143279257
567,-9.64854928058
568,2.38884157552
569,1.20455588803
570,-0.624278498072
571,-0.0458277896395
572,-2.34854434862
573,-0.487415221446
574,-1.39330299189
575,-0.24317275174
576,-1.9902529248
577,3.19964492413
578,0.636835828887
579,-4.43439894139
580,-1.84788980352
581,-3.24830199968
582,-4.14357609613
583,-0.742938825832
584,0.0651363676094
585,1.63646542117
586,10.5643371086
587,7.34946447232
588,-1.27590100995
589,-1.26237130024
590,0.0896708470927
591,3.16107084088
592,0.85330014107
593,-0.443154234362
594,-0.770641940413
595,-0.314836490194
596,0.181315514033
597,-0.0818351048581
598,-3.33388090338
599,-1.2123682179
600,-0.290790456896
601,2.56616452854
602,0.305340176105
603,3.32934363205
604,-0.322170630073
605,1.01684349811
606,-1.6437834991
607,-0.940405196132
608,-3.09387522159
609,1.32181488619
610,-3.09762270935
611,0.809471498517
612,3.99818815477
613,-0.874341377566
614,3.08677567011
615,-0.368518299103
616,-2.25932083261
617,0.0136781095704
618,7.11711463773
619,0.0556068252354
620,-1.07811450234
621,3.88041248097
622,2.15341234884
623,2.50266772484
624,-2.09606970971
625,-0.756686919548
626,3.32556453182
627,0.108465490492
628,0.712987506246
629,0.795454105165
630,-1.16109452196
631,21.139919433
632,2.88808682197
633,0.0751829426046
634,8.57999860877
635,1.40651695417
636,1.25064349302
637,-0.786327933438
638,-4.17324898171
639,1.58179222205
640,-0.739221940159
641,-0.438943026356
642,0.550724717638
643,-0.245779010963
644,-0.669847256279
645,-0.0185444449964
646,-0.581152763758
647,0.656979882349
648,-2.24510419652
649,-6.36229604702
650,15.6216222081
651,1.44423756406
652,7.32128277781
653,-2.3448020297
654,-1.85008540908
655,1.45041796333
656,0.659185593445
657,-1.03625278764
658,-0.111860515873
659,2.01479166065
660,0.112804135676
661,0.725988692519
662,0.62993224136
663,0.00210538346942
664,-1.38634551193
665,2.69274658009
666,0.248877687432
667,1.64047930145
668,1.26821424431
669,0.378319286273
670,-1.9847986992
671,-0.283465711031
672,1.28229202358
673,-1.64923975906
674,-0.427143609891
675,4.13190571626
676,-7.85605351168
677,0.0212919548303
678,-0.0513727390198
679,3.11678453059
680,-0.717880827853
681,1.7337275029
682,-0.676735286652
683,-2.86960848709
684,-0.30352908471
685,0.302729040531
686,1.07853856691
687,0.303210696363
688,1.59352853062
689,-1.64495032478
690,-0.862047545655
691,0.669492228347
692,1.01390303403
693,-0.251536195721
694,-1.06941415689
695,-4.1813573095
696,0.110888763838
697,-0.227938196051
698,-0.387695070773
699,0.756501398809
700,0.843096088554
701,-2.03864481234
702,0.506897319967
703,-2.2223873784
704,0.642639633406
705,1.27466463348
706,5.16162628367
707,1.25594155414
708,-2.26748283662
709,0.583735413537
710,0.943219237866
711,2.52931688625
712,-3.07215970274
713,-0.603369547452
714,1.12714689553
715,6.41712482323
716,-5.0179114036
717,1.42457511053
718,-4.81201132674
719,0.910130532168
720,1.238793395
721,4.50012742078
722,1.61525099723
723,-0.579659258626
724,0.22845515905
725,-2.15176073437
726,4.30677107568
727,-1.01488829529
728,1.00116672082
729,-0.51204697112
730,-1.04208542433
731,-0.756420994886
732,3.75531085687
733,-1.08092169157
734,-0.253555924926
735,0.0755587074723
736,-0.0255805269661
737,-0.818519903603
738,0.819863540314
739,-0.739716327295
740,4.71150539864
741,-1.47808348848
742,-5.52029876445
743,0.126076785099
744,-1.08427072173
745,-2.67645835722
746,-0.983045885646
747,0.724715789736
748,1.17183559238
749,-1.44439643844
750,-5.46185329735
751,0.0602182987626
752,1.70909576506
753,0.780416872796
754,2.6114252711
755,1.67261407883
756,2.18884740345
757,-7.5063205976
758,-3.35174976893
759,0.176072076451
760,1.77914766513
761,4.73402351352
762,2.47757400977
763,-0.822349050975
764,-2.99113163617
765,0.951236348628
766,0.211967767351
767,-1.09532239812
768,3.09237197386
769,-6.37740009507
770,1.38560817511
771,-1.40573154776
772,2.37573427791
773,1.22204443001
774,-6.01421846336
775,0.311584877129
776,-0.538996981657
777,-0.173544394431
778,-2.23627374491
779,2.0103713139
780,0.232607506005
781,1.07633227446
782,-0.294721926318
783,-0.213869620309
784,-0.207809410828
785,0.170260877808
786,6.72795703699
787,-2.27587065331
788,1.7649589845
789,0.845165902391
790,-3.79276171557
791,0.244980073944
792,0.16252531697
793,2.45381109127
794,-0.371324041336
795,0.451755726562
796,-1.17742569583
797,-0.66372479625
798,-0.749604586987
799,-1.9833783263
800,-1.82750377632
801,-1.16564895115
802,-0.216369061931
803,-0.280907797003
804,-0.157593478094
805,-2.09158506116
806,-1.02261603621
807,3.61221088469
808,0.301641100937
809,-0.382464455964
810,0.261442114687
811,-0.292299803295
812,0.0216800515441
813,-1.59659962162
814,-0.330884701754
815,-2.42032669752
816,-0.0597536647642
817,-1.78422516862
818,-1.00910003664
819,0.290463116125
820,1.44952120674
821,1.81940867108
822,0.0185488265201
823,0.683964606412
824,-9.33091225376
825,4.97306901856
826,0.677221983192
827,-0.132008232257
828,-0.828933273135
829,-4.06165964141
830,0.144649093279
831,-1.34479978137
832,-0.413759268416
833,4.61831542212
834,-0.230292507034
835,-0.912885549294
836,1.29042058891
837,0.568851844182
838,0.292551513598
839,1.01193030559
840,0.106055724813
841,-0.155069509308
842,1.27388413617
843,0.0632877901235
844,-2.56421201072
845,1.17428274614
846,8.06007132315
847,-0.726354698445
848,0.0775701739627
849,0.7698101711
850,6.58589366947
851,0.0289521913347
852,-0.971401498477
853,-0.447585429392
854,-11.1433881347
855,-0.391247827107
856,1.07684357252
857,-0.0114751965104
858,0.0545029979013
859,1.70445640882
860,-0.0357425233136
861,8.51893550798
862,-0.757574000308
863,-2.09143040881
864,-2.13064110952
865,-1.00497197416
866,-0.611274393424
867,1.17773270213
868,0.187417753325
869,-1.26085014869
870,3.46925305847
871,-0.291469366976
872,1.41647344408
873,-0.208582413584
874,1.69662478394
875,-1.19915207974
876,-2.66693028954
877,-3.69904655532
878,-0.379765737118
879,-0.257836089686
880,0.47853942141
881,-0.700894914299
882,-0.455208219794
883,4.99411315219
884,-0.568922199214
885,0.106841838029
886,1.56400545018
887,-0.879065879278
888,2.85008641044
889,2.23460137621
890,-4.21835344935
891,-1.81006540227
892,-3.87352092564
893,-2.63873138811
894,1.68510563189
895,0.0100875304287
896,-1.52423924036
897,-5.06319035872
898,1.72245086229
899,2.15282324613
900,0.176707487214
901,-0.256769900805
902,-0.243124408155
903,0.875176189332
904,-0.204812705916
905,0.131037113544
906,-0.915853432274
907,-3.03392466738
908,-1.92579349402
909,-0.121577377253
910,1.91068555503
911,3.64864892282
912,0.41122366872
913,-0.0750443683266
914,-1.0885265161
915,0.241071216727
916,-0.638286856891
917,0.417055599089
918,-0.651543329006
919,0.647279631515
920,-5.28669455127
921,0.264337570789
922,-2.6823229477
923,1.24568624917
924,3.22102431826
925,-0.893543317823
926,-2.1951619911
927,-1.32335133255
928,-0.316083618851
929,-0.291186962735
930,0.813553807491
931,-0.331097249667
932,0.196255963702
933,-0.332694558594
934,2.9773210849
935,0.37853398443
936,-2.0184436838
937,0.808568888452
938,-2.2810133645
939,0.315067592102
940,-0.412265814159
941,-0.866349774702
942,0.824347435814
943,-1.1970872447
944,1.36739647572
945,-2.10103532844
946,2.49641829284
947,0.411358906064
948,0.582036175876
949,0.576049026099
950,-0.363364441796
951,-0.597230215579
952,1.29248314446
953,0.16312176932
954,-3.00348975116
955,-0.47556794979
956,0.226202279035
957,-1.33609820261
958,1.82444758861
959,0.100187578058
960,4.00005416782
961,1.07324487717
962,-13.5773974692
963,-0.214792651948
964,0.199863605761
965,1.35231339021
966,-2.53983605918
967,-0.894902819722
968,3.09679672972
969,4.48061069794
970,-1.36174544488
971,-1.287924155
972,1.45941845025
973,0.956614892809
974,4.0659754232
975,2.55025106318
976,0.705948103262
977,0.903848693411
978,-1.53526026025
979,-2.86622750332
980,-1.02029467868
981,0.273666417992
982,-5.46249624473
983,-1.40000506861
984,0.0152440592252
985,1.0506192477
986,1.33651481341
987,2.77785883509
988,2.60879335109
989,-1.76470999691
990,-0.0826293740446
991,-1.02939604905
992,3.65805852574
993,-0.9357806484
994,-1.86810611269
995,-0.19509034848
996,2.41258186024
997,2.52689080591
998,-2.09893002507
999,-1.23034181113
1000,-1.33301625321
1001,3.98494422975
1002,-0.29933022393
1003,0.35820622403
1004,-1.44660118612
1005,5.0114921994
1006,-1.85215124629
1007,-0.512550529314
1008,8.00763355153
1009,1.40815591309
1010,3.69297703863
1011,7.63925672617
1012,-2.09114038952
1013,-0.24196522736
1014,0.273201831721
1015,-0.287951790517
1016,-0.745232767397
1017,1.6616893311
1018,1.89106992472
1019,-6.31502441171
1020,0.589320331423
1021,1.65489514145
1022,-0.921211028297
1023,-0.471815927001
1024,-0.239710852228
1025,1.57104685948
1026,-0.0492890396437
1027,0.121635243555
1028,-3.70284003594
1029,0.331953456187
1030,-2.0925569734
1031,4.02698686724
1032,-7.27047095446
1033,-4.71306635529
1034,4.52370104574
1035,0.928783148622
1036,3.98651062011
1037,-1.06965278366
1038,-0.178519893268
1039,-0.356227774204
1040,1.2011204692
1041,-2.6365781646
1042,1.22770933242
1043,-0.244769219048
1044,3.54128687639
1045,-4.58731608727
1046,-1.78259109869
1047,-0.270356113589
1048,13.7831786547
1049,-0.288627767028
1050,-1.3811602957
1051,1.02158446561
1052,-0.0745921080367
1053,3.65008935875
1054,0.00399869010821
1055,1.29824157438
1056,1.17913458099
1057,-1.32292079238
1058,1.73437822524
1059,-3.52517031054
1060,-0.126429774538
1061,1.20380744137
1062,-0.835260957593
1063,1.00346003838
1064,-0.483039120602
1065,-0.257543377619
1066,-0.158306372548
1067,2.39904487805
1068,-2.63300742429
1069,0.44266126098
1070,-10.7473942686
1071,-1.59148099451
1072,2.24028862035
1073,0.101782052329
1074,4.13240405265
1075,0.0941958358308
1076,4.36752974351
1077,1.25248405239
1078,-0.461556704847
1079,-0.721535366091
1080,-2.9148297971
1081,-3.75348818785
1082,-0.152892308638
1083,1.56213645661
1084,0.787720307643
1085,-0.263103866459
1086,2.6562459439
1087,0.745905867318
1088,1.22799701117
1089,-4.73431022393
1090,-6.80727452161
1091,0.233422115145
1092,-1.61609775405
1093,0.51299774529
1094,1.57593258436
1095,-0.769027341056
1096,-4.08566686255
1097,0.833963206653
1098,1.17449309932
1099,3.57792210135
1100,-0.890573801867
1101,1.67946649318
1102,-0.643319966976
1103,0.695186305642
1104,0.254829255092
1105,0.529576037602
1106,0.27253163451
1107,-0.460444972432
1108,-0.944755419831
1109,-0.741626705456
1110,-1.57216263882
1111,3.73753545978
1112,0.968074707057
1113,-1.41891257143
1114,1.15740515213
1115,1.81804271898
1116,-3.70422531677
1117,1.98433982968
1118,1.50741088835
1119,0.128309163185
1120,-1.66493900148
1121,0.861121907819
1122,-0.726948120817
1123,0.154812464898
1124,-0.565923152313
1125,0.331852035489
1126,0.386898272289
1127,-2.05237941567
1128,0.236453439711
1129,0.522692825194
1130,0.934190496148
1131,-0.0905055397512
1132,-7.3737640302
1133,4.14956594941
1134,-0.263207836138
1135,-0.682031618263
1136,1.93636515723
1137,1.40125185728
1138,-0.0558370631773
1139,2.16038410249
1140,-0.19337103045
1141,2.76747454354
1142,0.510221582947
1143,0.264874162496
1144,-0.288697324931
1145,-0.612387295494
1146,-7.2479739379
1147,-2.86690416476
1148,3.62400864464
1149,2.959424617
1150,0.0084266523527
1151,7.11314310279
1152,-0.45539658651
1153,-2.53277724035
1154,0.69006887479
1155,0.0569114527095
1156,-5.02964814241
1157,-2.05980642448
1158,-0.257952066373
1159,-1.47840116673
1160,-15.620503644
1161,0.0868831188035
1162,1.52726182334
1163,0.778371555249
1164,-0.49760143056
1165,-2.35512505479
1166,-1.78283596535
1167,3.94025122812
1168,1.67134617744
1169,-1.74545681184
1170,2.54753056423
1171,1.57122627937
1172,2.72942364278
1173,-0.305166967423
1174,0.836870750342
1175,-3.29609141718
1176,-0.261352806425
1177,-0.774431918425
1178,0.205710006616
1179,-11.0383205874
1180,1.72046177644
1181,-0.421007574295
1182,0.324362932803
1183,3.98352569143
1184,-0.0748115236189
1185,-0.0640509116055
1186,0.236829174387
1187,0.376142351844
1188,-2.13710801145
1189,-1.37657066267
1190,-1.48799896904
1191,-0.794569599246
1192,-0.144878747646
1193,6.53416699622
1194,-0.80053984926
1195,2.9354938424
1196,1.25882872531
1197,-4.54386109093
1198,-0.813948981454
1199,0.105241854258
1200,-5.41142672493
1201,-0.979596984698
1202,0.751806507756
1203,4.45919489263
1204,0.534161676973
1205,0.233055869712
1206,0.577230001508
1207,-1.52555891209
1208,0.340736840198
1209,-0.263514667646
1210,4.66148766513
1211,-0.669104120033
1212,-0.735072256735
1213,2.48102591556
1214,-0.0970993655644
1215,0.140480582143
1216,-0.985380778468
1217,3.76047461911
1218,-3.56427591357
1219,-2.22567967252
1220,1.09833557846
1221,-0.147557120902
1222,-3.48956954159
1223,2.1278244705
1224,0.588133833088
1225,-0.449303107118
1226,1.0222119745
1227,5.94196232305
1228,-0.631807692637
1229,-0.079697444512
1230,1.06399540551
1231,0.982737748729
1232,-1.25631832742
1233,-1.58377307264
1234,-0.886735336526
1235,-0.518538809583
1236,2.1182312249
1237,-0.371715025671
1238,-0.703438656684
1239,3.41648499263
1240,3.28387579422
1241,2.13655961169
1242,-0.493795932546
1243,-2.3084555492
1244,2.01033125601
1245,-0.73384903761
1246,-3.79059706847
1247,0.46408622518
1248,-1.04192602131
1249,-0.453237034674
1250,2.71172506505
1251,-0.355964644752
1252,0.168623050491
1253,-0.724697032547
1254,2.01640506853
1255,1.18695608268
1256,1.20785561548
1257,-0.165933756902
1258,-0.846028878445
1259,-0.543118003122
1260,2.90682539496
1261,3.73458204749
1262,-0.382408094047
1263,1.66471091305
1264,0.151055861904
1265,0.31512492738
1266,0.479311755625
1267,-0.279391856701
1268,-5.89355447515
1269,-4.33264420154
1270,2.26714515848
1271,-1.01596397766
1272,0.390468088952
1273,3.10323399157
1274,2.55976834866
1275,1.17985214989
1276,-3.08561351449
1277,1.11659525917
1278,-0.328101961477
1279,0.684994383155
1280,0.790018427037
1281,1.11230276243
1282,0.679752447628
1283,-0.111639505062
1284,4.77630161571
1285,2.51476576552
1286,-0.282004034178
1287,-0.446933510432
1288,3.35581792102
1289,0.716250323537
1290,-1.30082234303
1291,0.1105328783
1292,-0.360250280569
1293,-1.90042876772
1294,0.2773262298
1295,-1.55085454942
1296,0.300719025427
1297,0.113815947258
1298,-0.439506359844
1299,-1.1148422547
1300,-0.275745772705
1301,-7.3977726754
1302,-0.315005798992
1303,0.04028336001
1304,7.61750041255
1305,-0.0195120431161
1306,3.44418501947
1307,0.373317634092
1308,-0.0099795265276
1309,1.74874711291
1310,1.0155026604
1311,-6.1642057421
1312,-0.291674305689
1313,-0.332041402222
1314,-4.13996464304
1315,-4.03640654633
1316,0.348020045276
1317,1.05492212315
1318,-2.46290281641
1319,-0.327496169772
1320,2.22741246361
1321,-0.57468950892
1322,-0.612379450801
1323,0.237881908513
1324,-0.112303294751
1325,5.63764231832
1326,-0.459607895344
1327,1.08947517432
1328,-5.05987837736
1329,2.2197004413
1330,-0.278918223773
1331,5.0404892592
1332,-0.516562737134
1333,-1.52598721259
1334,1.81062583077
1335,-0.631583948558
1336,1.83427223579
1337,5.23775339801
1338,1.43755322213
1339,-0.146323921943
1340,-0.586263330074
1341,-2.14588661409
1342,0.813463606872
1343,0.4339181078
1344,-1.92879544336
1345,1.77757689299
1346,-0.287208267191
1347,-0.427510172727
1348,-0.482612275305
1349,0.940315183633
1350,-1.53123201202
1351,0.418017614467
1352,-2.96083011697
1353,-0.494690318562
1354,-0.783939957112
1355,4.14622462235
1356,0.0635231770098
1357,-1.95278476423
1358,-1.03768481003
1359,0.664431474659
1360,0.594272317542
1361,-0.398435165507
1362,-0.193738155454
1363,0.583912741438
1364,4.17142413112
1365,1.2741238186
1366,-2.6502041014
1367,-2.24609679201
1368,-2.00292809801
1369,7.26247286589
1370,5.66136396791
1371,1.09496079086
1372,-0.839193523994
1373,-2.13094810665
1374,-0.481673813042
1375,-4.2515787564
1376,-4.88852330567
1377,3.40788306971
1378,-0.000962518874448
1379,-0.473066553984
1380,3.35838869875
1381,-5.43437467417
1382,0.0724234534804
1383,-2.21070065999
1384,2.54403616112
1385,-0.28242421002
1386,-0.105481011038
1387,1.75773435628
1388,1.41445386721
1389,-2.27084595194
1390,0.541135280042
1391,0.650895806153
1392,1.19574911579
1393,-0.356270567288
1394,1.96847577955
1395,-2.13667281293
1396,-1.6306316655
1397,0.753434206157
1398,-4.75412213867
1399,0.22420704427
1400,-0.415334178724
1401,-0.254838732415
1402,-0.270440991579
1403,-2.03042108883
1404,-0.185952537928
1405,-2.09535797809
1406,1.99151131524
1407,-1.9858762266
1408,-2.50269442462
1409,-1.0669787351
1410,0.146010276262
1411,-1.08502905864
1412,0.0743555190349
1413,2.55491848705
1414,0.328108681133
1415,1.2825037643
1416,-2.66765117398
1417,-0.505256028679
1418,0.344167375435
1419,-2.01580273864
